,url,segment,word,count,bloom_stage
443,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,배우다,1,understand
444,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,불다,1,unknown
445,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,쓸다,1,unknown
446,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,오다,1,unknown
447,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,주어지다,1,understand
448,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,줍다,1,apply
449,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,크다,1,evaluate
450,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,하다,12,apply
451,http://ko.wikipedia.org/wiki/C_(%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%98%eb%b0%8d_%ec%96%b8%ec%96%b4),240-300,해보다,2,apply
452,http://ko.wikipedia.org/wiki/N,120-180,끝나다,1,evaluate
453,http://ko.wikipedia.org/wiki/N,120-180,나다,1,unknown
454,http://ko.wikipedia.org/wiki/N,120-180,나타내다,1,apply
455,http://ko.wikipedia.org/wiki/N,120-180,넣다,1,apply
456,http://ko.wikipedia.org/wiki/N,120-180,늘다,2,evaluate
457,http://ko.wikipedia.org/wiki/N,120-180,다루다,1,apply
458,http://ko.wikipedia.org/wiki/N,120-180,돌려주다,1,apply
459,http://ko.wikipedia.org/wiki/N,120-180,되다,1,create
460,http://ko.wikipedia.org/wiki/N,120-180,들다,1,unknown
461,http://ko.wikipedia.org/wiki/N,120-180,들어가다,1,apply
462,http://ko.wikipedia.org/wiki/N,120-180,배우다,1,understand
463,http://ko.wikipedia.org/wiki/N,120-180,보다,2,understand
464,http://ko.wikipedia.org/wiki/N,120-180,부르다,1,unknown
465,http://ko.wikipedia.org/wiki/N,120-180,불다,1,unknown
466,http://ko.wikipedia.org/wiki/N,120-180,서다,1,understand
467,http://ko.wikipedia.org/wiki/N,120-180,알다,1,understand
468,http://ko.wikipedia.org/wiki/N,120-180,오다,2,unknown
469,http://ko.wikipedia.org/wiki/N,120-180,이르다,1,unknown
470,http://ko.wikipedia.org/wiki/N,120-180,주다,1,evaluate
471,http://ko.wikipedia.org/wiki/N,120-180,주어지다,1,understand
472,http://ko.wikipedia.org/wiki/N,120-180,크다,3,evaluate
473,http://ko.wikipedia.org/wiki/N,120-180,하다,10,apply
474,http://ko.wikipedia.org/wiki/N,120-180,해보다,1,apply
475,http://ko.wikipedia.org/wiki/N,180-240,가다,2,unknown
476,http://ko.wikipedia.org/wiki/N,180-240,끝나다,1,evaluate
477,http://ko.wikipedia.org/wiki/N,180-240,나오다,2,unknown
478,http://ko.wikipedia.org/wiki/N,180-240,누르다,1,apply
479,http://ko.wikipedia.org/wiki/N,180-240,되다,5,create
480,http://ko.wikipedia.org/wiki/N,180-240,버리다,1,unknown
481,http://ko.wikipedia.org/wiki/N,180-240,쓰다,1,apply
482,http://ko.wikipedia.org/wiki/N,180-240,오다,2,unknown
483,http://ko.wikipedia.org/wiki/N,180-240,이다,1,unknown
484,http://ko.wikipedia.org/wiki/N,180-240,자다,1,understand
485,http://ko.wikipedia.org/wiki/N,180-240,줄어들다,1,unknown
486,http://ko.wikipedia.org/wiki/N,180-240,틀다,1,unknown
487,http://ko.wikipedia.org/wiki/N,180-240,하다,7,apply
488,http://ko.wikipedia.org/wiki/N,180-240,해보다,1,apply
489,http://ko.wikipedia.org/wiki/Printf,240-300,끝나다,1,evaluate
490,http://ko.wikipedia.org/wiki/Printf,240-300,나타내다,1,apply
491,http://ko.wikipedia.org/wiki/Printf,240-300,늘다,1,evaluate
492,http://ko.wikipedia.org/wiki/Printf,240-300,다루다,1,apply
493,http://ko.wikipedia.org/wiki/Printf,240-300,되다,1,create
494,http://ko.wikipedia.org/wiki/Printf,240-300,배우다,1,understand
495,http://ko.wikipedia.org/wiki/Printf,240-300,불다,1,unknown
496,http://ko.wikipedia.org/wiki/Printf,240-300,쓸다,1,unknown
497,http://ko.wikipedia.org/wiki/Printf,240-300,오다,1,unknown
498,http://ko.wikipedia.org/wiki/Printf,240-300,주어지다,1,understand
499,http://ko.wikipedia.org/wiki/Printf,240-300,줍다,1,apply
500,http://ko.wikipedia.org/wiki/Printf,240-300,크다,1,evaluate
501,http://ko.wikipedia.org/wiki/Printf,240-300,하다,12,apply
502,http://ko.wikipedia.org/wiki/Printf,240-300,해보다,2,apply
503,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,걸다,1,apply
504,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,끝나다,1,evaluate
505,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,늘다,2,evaluate
506,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,다루다,1,apply
507,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,되다,4,create
508,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,따다,1,apply
509,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,만들다,1,create
510,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,바라다,1,unknown
511,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,보다,2,understand
512,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,불다,2,unknown
513,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,쓰이다,1,evaluate
514,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,오다,1,unknown
515,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,하다,5,apply
516,http://ko.wikipedia.org/wiki/Stdio%2eh,0-60,해보다,1,apply
517,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,끝나다,1,evaluate
518,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,나타내다,1,apply
519,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,늘다,1,evaluate
520,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,다루다,1,apply
521,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,되다,1,create
522,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,배우다,1,understand
523,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,불다,1,unknown
524,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,쓸다,1,unknown
525,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,오다,1,unknown
526,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,주어지다,1,understand
527,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,줍다,1,apply
528,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,크다,1,evaluate
529,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,하다,12,apply
530,http://ko.wikipedia.org/wiki/Stdio%2eh,240-300,해보다,2,apply
