title,word,start_time,end_time
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","a 곱하기 100, 이런 식으로 하면 문자열이 더하고 곱한다? 이게 사실 수학적으로 보면 좀 이상하잖아요.",600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","파이썬에서는 이렇게 쓸 수가 있습니다. 곱하기 100을 하게 되면 파이썬이라는 글자를 곱하기, 즉 100번 출력해라. 이런 뜻이 됩니다.",600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 실제로 출력해 보시면 이렇게 파이썬이 백 번 나오는 걸 볼 수 있습니다.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",곱하기를 이용해서 문자열 자료형을 여러 번 출력할 수 있다.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","어, 이제 조금 어려울 수 있는 부분이 나옵니다. 여기서는 좀 집중을 해 주시면 좋을 것 같습니다.",600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여기선 인덱싱이라는 개념이 나옵니다. 인덱싱은 다른 언어에는 스트링에서 인덱싱이 없어요.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",하려면 막 이상한 함수 쓰고 이래야 되는데 여기서는 굉장히 쉽게 인덱싱에 접근할 수 있어서 이거를 알아보겠습니다.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",대괄호라고 그러죠. 대괄호와 대괄호 사이에 이 숫자를 넣게 되면 l이 나왔죠.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 무슨 뜻일까요? a에 대괄호 사이에 0을 넣었습니다. 그랬더니 l이 나왔어요. l은 여기 있죠.,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그럼 1을 넣으면 뭐가 나올까요? i가 나옵니다. 그러면 이제 이게 뭔지 아시겠나요?,600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","0이 첫 글자였고, 1이 두 번째 글자.",600,660
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그러면 f는 어떻게 하면 나올까요. 2를 넣으면 당연히 그 다음 순서니까 이렇게 f가 나오겠죠.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 바로 인덱싱입니다. 이렇게 긴 문자열이 있으면 각각각이 숫자로 번호가 매겨집니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","책에도 0번이 l이고, 1번이 i고. 이런 식으로 긴 문자열이 있으면 각각 인덱싱이 됩니다.",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이 i를 가지고 싶다 하면 5를 입력하면 이 i를 가져올 수 있습니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","어, 이런 것도 있습니다. 마이너스 1은 뭘까?",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",한번 쳐 보고 결과를 보는 게 제일 좋겠죠? 마이너스 1을 하면 n이 나왔습니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거는 어디서 나왔을까요? 맨뒤에 n이 있죠. 그럼 마이너스 2는 뭘까요. 2를 해 보면 o가 나왔습니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","마이너스 1, 마이너스 2를 하면 거꾸로 갑니다. 이렇게 거꾸로 가는 게 마이너스다.",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",슬라이싱이라는 개념도 있습니다. 이번에는 땡땡 하고 숫자가 하나 더 있죠. 일단 실행해 보겠습니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","라이프라고 나왔습니다. 0이고, 1, 2, 3, 4. 4가 이 빈칸이죠.",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","여기는 이제 뭐 이상, 그리고 두 번째는 뭐 미만입니다. 미만이 이거죠. 이거, 포함 안 하는 거.",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","아까 4였고, 0이었죠. 0을 포함하고, 뭐 이렇게 엑스. 뒤에 하나 더 줄 수 있는데, 간격을 줄 수 있습니다.",660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",기본은 이제 한 칸 간격으로 가는데 두 칸 간격으로도 갈 수 있습니다.,660,720
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그러면 예제 이것도 하나 더 해 볼까요? 8이라고 쓴 예제가 있습니다. 이게 이상, 미만, 뒤에 거 간격인데 없죠?",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","비워 놓으면 이제 무조건 처음부터 시작한다, 이 뜻입니다. 이걸 출력을 해 보면 이렇게 떴죠.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","즉 처음부터 시작해서 8, 인덱스. 네, 이 r이 8이죠. 8번인데, 이거 미만이라고 했으니까 얘는 포함이 아닙니다.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거까지가 나오는 게 맞겠죠. 이렇게 자르는 게 이제 슬라이싱. 이렇게 문자열을 자른다고 해서 슬라이싱이라고 부릅니다.,720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",반대로 얘는 이상이죠. 8 이상 하고 뒤에 안 넣었어요. 여기는 끝까지입니다. 맨끝까지.,720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이거를 실행해 보시면 r부터 끝까지 Rainy가 나온 것을 확인할 수 있습니다.,720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","간격까지 넣으면 처음부터 끝까지 한 칸 간격, 이렇게 해서 쭉 나오죠.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그러면 여기 간격을 2로 늘려 볼게요. 처음부터 끝까지 중에 두 칸씩 간다, 이런 뜻이죠.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","두 칸씩이면 1, 3, 5, 7 이렇게 가겠죠. 이런 식으로 조절을 할 수 있습니다.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","어려운 걸 했습니다. 인덱싱, 슬라이싱을 여러분은 배우셨습니다.",720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이제 이거를 활용할 일이 굉장히 많아요. 제대로 알아 놓으시면 나중에 엄청 쓸 일이 많습니다.,720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",예전에 제가 강의 다른 것 중에 인공지능이 코드 생성하는 것 중에 이런 코드가 있었습니다.,720,780
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이제는 이해 가시나요? 개념을 몰랐을 때는 어, 인공지능이 코드 생성했는데 이게 뭐지? 라고 생각하셨을 수 있을 것 같은데",780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","뒤로 읽는 이 값이랑 s, 그냥 일반 값이랑 같냐 이렇게 확인하는 과정이 이런 함수를 썼었습니다.",780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",슬라이싱의 개념을 배우셨으니까 이게 뭔지를 여러분도 이해를 하실 수 있습니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","간격 부분이 기준이 되는 건가요? 기준은 첫 번째, 두 번째가 처음과 끝, 이상 미만이었죠.",780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",첫 번째가 기준이겠죠. 마이너스 2 하면 이렇게 두 칸씩 뒤로 갑니다. 여기에 b에...,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","마이너스 2를 하면 두 칸씩 7, 5, 3, 1 이렇게 뒤로 두 칸씩.",780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",문자열 포매팅에 대해서 배울 건데요. 이런 게 있습니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거를 일단 무조건 실행해 보면 I eat 3 apples라고 나옵니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",퍼센트 d가 들어간 자리에 뒤에 있는 숫자가 이렇게 들어가는 것을 볼 수 있습니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거를 왜 쓰냐면 따옴표를 여러 번 안 닫아 줘도 되겠죠. 이렇게 쓰면 더 편할 수 있다. 이런 거의 유형이 굉장히 많습니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이래서 이걸 쓰기 귀찮으니까 이걸 쓰자 해 가지고 포매팅을 쓴다. 그러면 이런 식으로 쓸 수도 있습니다.,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",I ate... 나는 몇 개의 사과를 먹었고. So I was sick for... 며칠 동안 아팠다 이거를,780,840
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","직접 다 플러스, 플러스 하려면 좀 귀찮겠죠. 그냥 이렇게 포매팅을 쓰면 훨씬 간편합니다.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","아까는 하나만 썼었는데, 여러 개가 들어갈 수도 있겠죠.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","여러 개가 들어갈 때는 괄호 열고, 괄호 닫고 이 사이에 넘버, 아까 이거 10이었죠.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","10을 여기 넣고, three를 여기 넣으면... 이걸 실행해 보면",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",I ate 10 apples. So I was sick for three days. 이 값들이 각각 매핑 돼서 들어간 것을 볼 수 있습니다.,840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","네, 인트님이 네, 이렇게 말씀해 주시는데 책에도 이게 나오죠. 네, 이거.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이거를 보신 것 같은데 이거 아까 퍼센트 d만 봤었는데, 퍼센트 s도 있죠.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이제 문자열을 나타낼 때 이렇게 쓰고, 퍼센트 d는 아까 정수 나타낼 때 이거 쓰고, 다른 것도 쓸 수 있습니다.",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여기서 중요한 건 이게 좀 사기입니다. 퍼센트 s를 쓰면 다 쓸 수 있습니다.,840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이런 넘버도 아무리 뭐 숫자나 다른 형이더라도 뭐 1.2 이런 것도 그냥 스트링으로 쓰면 그냥 문자열로 바뀌어서 들어갑니다.,840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",퍼센트 s로 쓰면 제일 간편하게 쓸 수 있습니다.,840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이런 것도 있습니다. 이렇게 하고, 이렇게 있는데 점 포맷, 뭐 이렇게 있다 라고 하면",840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이렇게 하고 a를 출력하면 이렇게 사이에 있죠. 이 사이...,840,900
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",사이에 이렇게 안녕 이렇게 넣을 수도 있습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",아니면 name 해가지고 변수 이름을 줄 수도 있습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이름은 이시영님, 이시영님 입력하면",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",name자리에 이렇게 변수이름을 줘서 이렇게 넣을수도 있습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","여기에 뭐 age, 나이 넣다, 나이를 넣는다하면은 뒤에",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","age해가지고 3 이렇게 넣으면은, 원래대로라면",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이렇게 넣고 이렇게 넣을 것 같잖아요?,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",근데 이제는 변수 이름 따라서 이시영님이 여기로 들어가고,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",age가 이렇게 들어가고 각각 변수에 맞춰서 포매팅도 할 수 있습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이걸 막 엄청 외울 필요는 없고 찾아봐서 쓸 수 있는거라,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이런게 있다 정도, 3.6 버전 이상부터는 이런 것도 됩니다.",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",65페이지 아래쪽부터 나오는데요,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 name이라는게 int, 네 이렇게 쓰면은",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",뒤에 뭐 포맷이런거 복잡하게 안써도 앞에 f 하나면 붙여도,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","name자리에 이름이 들어가서 나의 이름은 int입니다, 이렇게 나올 수가 있습니다.",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",포매팅은 뭐 크게 어려운 개념은 아니고 더하기 쓰기 귀찮으니까,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",넣는 그런 과정이라고 볼 수 있겠습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","정렬과 공백, 아 이거는 뭐 거의 쓸 일이 없는데",900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",나왔으니까 하나만 보면은 아까는 이거 이거 있었죠?,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거면은 hi가 여기로 들어가는거였는데 여기에 10을 넣었습니다.,900,960
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",10을 넣으면 뭐가 달라지나? 이렇게 10칸이 뛰어집니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",10칸이 뛰어지고 hi가 나온다. 칸을 조절할 수 있다 이런거구요.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","마이너스도 할 수 있습니다. 왼쪽 정렬,",960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",여기는 10칸이 가운데 있고 왼쪽에 hi가 있죠?,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",마이너스 10을 이 s사이에 넣게 되면 이렇게도 정렬할 수 있다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",아 소수점 표현은 이거는 좀 많이 씁니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",실수형을 쓰려면 원래는 이거였어요.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",float형 얘를 여기로 집어넣겠다. 그래서 실행하면은 이렇게 나오는데,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",보통 막 문제나 직접 뭘 개발할 때도,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",소수점 너무 길게 나오면 좀 보기가 그렇잖아요.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 좀 자르는 경우도 있죠. 자르는 경우에는,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 몇 번째 자리까지 자를지 이걸 쓸 수 있는데,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",0.4 뭐 이런식으로 하면 0이 앞으로 갔다 뒤로 갔다하는 간격이고,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",점 4는 소수점 몇째자리까지 남길거냐 이거를 표시할 수 있습니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이거를 실행해보면 지금 3.4213 해가지고 4자리까지만 나왔죠,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",즉 이렇게 0.4를 퍼센트와 f 사이 넣게되면 소수점을 제한할 수 있습니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이거는 좀 자주 쓰는 거라 기억해 두시면 좋을 것 같습니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 좋은게 다른 언어에는 이런 기능이 있는 것도 있겠지만 없는 게 많아요.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이런 거는 파이썬이 되게 잘 돼 있습니다.,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이런거 한번씩 그냥 써보면은,960,1020
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",나중에 이걸 막 엄청 외워야지 하고 외우는게 아니라,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그냥 이런게 있었구나라고 기억하면은,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",나중에 구글 검색해서 이걸 찾아쓰기 좋겠죠.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 오늘 그냥 수업은 이걸 막 열심히 외워야지 하고 보는게 아니라,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그냥 아 이런게 있었구나 라고 머리속에만 담아가시면,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",구글링해서 찾아 쓸 수 있으니까 그게 오늘의 수업의 목표입니다.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그럼 이거 이것도 해보겠습니다.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",count라는게 함수에요. 아까는 뭐 이렇게 해서 슬라이싱 했었죠.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","어떤 게 있으면 string에 점 찍어서 count, 자동완성이 되는데",1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이게 함수입니다. 함수가 뭐냐면 마법처럼 이런기능을 하는,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",어떤 미리 만들어 놓은 기능입니다. 예시를 보면 아실거에요.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",점 하고 count라고 했죠. 그러면 여기 들어가는 문자열의 갯수를 세주게 됩니다.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",hobby라는 글자에 b가 몇 개 들어가 있나요? 여기 두 개 들어가있죠?,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이러면 2가 나왔죠? 즉 hobby에서 b의 갯수를 count한다.,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","count함수, find 이것도 자주 사용할 수 있는데",1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",find가 찾다 이런 영어죠. 그럼 b를 찾다 이런거겠죠?,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그러면 2가 나왔습니다. 그럼 왜 2가 나왔을까 생각해보면,1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","인덱스가 0부터 시작해서 0,1,2 이렇게 가죠? 즉 이게 인덱스가 2번이죠?",1020,1080
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",즉 find라는 함수를 쓰면 가장 먼저 나오는 b의 인덱스,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",2번을 찾아서 리턴을 해준다라고 알 수 있습니다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",두번째 b는 안 걸려요. 이게 처음에 딱 걸린 다음에 바로 나오는 거라,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",두번째 b는 안나오고 가장 처음 걸린 b가 나옵니다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그럼 여기 없는 걸 넣으면 어떻게 될까요?,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",x이런건 여기에 없죠? 이거를 실행해보면,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",마이너스 1이 나옵니다. 즉 없으면 마이너스1이 나오고,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",있으면 그거의 인덱스가 나옵니다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그래서 이거는 되게 자주 사용됩니다. 나중에 배울 if문이랑 결합을 해서,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",글자가 있으면 어떤 걸 처리하고 없으면 어떻게 하고,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이런 경우가 되게 많아요. 그래서 find는 자주 사용하실 수 있을 것 같습니다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그리고 index라는 것도 있는데,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","똑같이 있으면 리턴하는데, 없으면 이렇게 에러가 납니다.",1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",쓰기에는 아마 find가 더 편하실거에요. 근데 index라는 것도 있다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그리고 이제 join, 이 string을 기준으로",1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",점 join은 이 뒤에 나오는 이 문자열을 쪼개서 이거 기준으로 join을 하겠다,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이런 의미입니다. abcd가 각각 콤마를 기준으로 쪼개졌었죠.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거는 string에서보다 뒤에서 리스트를 배울 때 더 많이 쓰는데요.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이제 이것도 많이 씁니다. 리스트를 안에 넣게되면,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이거랑 조인하면 이 string하나로 만들어 줍니다.,1080,1140
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","그래서 이거 기준으로 문자열을 삽입한다, abcd가 있으면 나눠준다.",1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이렇게 아시면 될 것 같고, upper, lower,",1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이렇게 소문자 대문자 바꾸는거 이런 것도 많이 하고,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",공백 지우기 strip이란 걸 쓰기도 합니다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",hi 이런거 있으면 a.upper를 하게 되면,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",hi가 소문자죠? 이걸 실행하면 대문자로 바뀝니다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",upper는 a라는 string을 대문자로 바꾸는 함수고,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",lower는 hi가 대문자일때 소문자로 바꿔주는 함수다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",공백있을 때 strip을 하게 되면 이렇게 공백을 없애줍니다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",hi만 나오게 되고요. 이런 함수가 있다.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",이걸 단어를 외워야 되냐라고 파랑구름님 말씀해주셨는데,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","이걸 외울 필요는 없고,",1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",그냥 이런게 있었지라는 느낌을 가져가는 게 제일 좋을 것 같아요.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",쿠폰코드가 있어요. 다 대문자로 바꿔야 돼,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)",어 이거 대문자로 바꾸는 거 뭐였지? 구글에 파이썬 대문자 요런게 나오죠.,1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","upper 이런거, 아 그럼 upper였지 하고 복사해서 쓰시면 됩니다.",1140,1200
"파이썬 왕초보 기초 강의 - 파이썬 프로그래밍의 기초, 자료형(1)","어떤게 있었지 정도의 느낌만 가지고 있다가, 찾아봐서 쓰면 됩니다.",1140,1200
